MEM = MEAN
TIME = 160212/0000
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 384.304

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
114.653350067,15440.3104492,-61.8999092102,-80.4478607178,53.743183136,-20.9577859879,-999.0
102.588316345,16126.4895508,-63.0119789124,-80.4478607178,49.9826656342,-21.6473106384,-999.0
91.4706871033,16832.4425781,-63.0810260773,-80.4478607178,43.1554611206,-21.6901872635,-999.0
81.244379425,17563.6552734,-62.1440467834,-80.4478607178,33.5457424164,-17.8257613182,-999.0
71.853969574,18324.9525391,-61.0299556732,-80.4478607178,24.5101762772,-13.3129662514,-999.0
63.2483821869,19120.7820313,-59.4277015686,-80.4478607178,19.6911715508,-10.5218910933,-999.0
54.5682792664,20055.8769531,-58.1201114655,-80.4478607178,16.0752854347,-7.62957456112,-999.0


MEM = MEAN
TIME = 160212/0700
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 383.812

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
976.770648193,383.811547852,7.63845515251,0.669316914678,-0.37558474578,2.97379074097,-999.0
969.064794922,449.317160034,9.45024318695,-0.226576503366,-0.856033531576,4.75517439842,-999.0
958.797808838,537.847442627,10.4490626335,-0.5496950862,2.88085475862,3.81630700827,-999.0
945.754345703,652.048449707,11.396291256,-1.49886715412,8.0904024601,1.22225576788,-999.0
929.656329346,795.714123535,12.520876503,-4.11850152016,10.7892765999,-3.84442454576,-999.0
910.145770264,973.703344727,13.1775886536,-6.53521666527,10.0991126776,-8.92646212578,-999.0
886.83147583,1191.52576904,12.7522624969,-8.74472932816,8.69091141224,-13.7095299721,-999.0
859.352557373,1454.85015869,11.3834184647,-11.074022007,7.49205372334,-18.5674128532,-999.0
827.756994629,1766.21447754,9.15301122665,-12.3179631233,9.21256504059,-21.8920490265,-999.0
792.467962646,2125.17602539,6.4189675808,-12.7126475334,11.8733234406,-24.2747325897,-999.0
753.95279541,2531.80476074,3.81460733414,-13.2169867516,15.4584885597,-24.7116704941,-999.0
712.716925049,2986.69465332,1.33641750813,-14.4730381966,19.7903499603,-25.0422222137,-999.0
669.285351562,3490.29509277,-1.52078490257,-14.8086625099,24.5090673447,-27.4404619217,-999.0
624.20960083,4042.66538086,-4.66383652687,-16.5066721916,28.6231489182,-29.7097537994,-999.0
579.209246826,4627.75073242,-8.02992582321,-19.533716774,31.4931732178,-30.557043457,-999.0
536.305877686,5221.13510742,-11.8372519493,-22.5480472565,34.1234256744,-30.4949407578,-999.0
496.016888428,5814.00385742,-16.075524044,-25.5532676697,36.0865112305,-31.1888883591,-999.0
458.215014648,6405.55097656,-20.620658493,-29.0570329666,36.8331264496,-33.0525676727,-999.0
422.76741333,6995.25732422,-25.457916069,-32.9272754669,36.7253993988,-35.2841682434,-999.0
389.551452637,7582.65776367,-30.4970680237,-37.0711357117,36.3372795105,-37.2555416107,-999.0
358.458917236,8167.33188477,-35.6490833282,-41.6748432159,36.2523742676,-38.8122455597,-999.0
329.372091675,8749.33496094,-40.8187870026,-46.8105331421,36.8583953857,-40.3913921356,-999.0
302.178930664,9328.93779297,-45.9548938751,-52.3270423889,38.3477962494,-42.7783023834,-999.0
276.785598755,9906.17753906,-51.0713436127,-57.8480464935,40.6052375793,-46.1046165466,-999.0
253.098617554,10481.543457,-55.8826824188,-62.6414649963,43.1316509247,-48.9273723602,-999.0
231.023883057,11057.8675781,-59.0148944855,-66.8327232361,44.8718360901,-47.9785003662,-999.0
210.468292236,11641.165918,-59.7419818878,-70.4530723572,46.8491901398,-41.5284339905,-999.0
191.348022461,12236.5816406,-59.5674385071,-73.1244522095,50.4169254303,-33.5067651749,-999.0
173.584469604,12846.6354492,-59.1112323761,-75.6750953674,53.8270748138,-27.4983848572,-999.0
157.103164673,13472.2193359,-58.9457622528,-78.4341186523,57.0648212433,-23.5688867569,-999.0
141.829646301,14112.9045898,-59.5887916565,-80.3947296143,57.8642040253,-22.1244041443,-999.0
127.694029236,14767.3171875,-61.0729026794,-80.4478607178,57.2252063751,-21.2671730042,-999.0
114.630856323,15435.1011719,-62.7123348236,-80.4478607178,55.0331554413,-20.7827001572,-999.0
102.570336914,16118.9177734,-63.5918811798,-80.4478607178,49.155538559,-20.3414432526,-999.0
91.4564758301,16823.0876953,-63.4945907593,-80.4478607178,40.2906656265,-18.7958903313,-999.0
81.2337669373,17553.2453125,-62.2624290466,-80.4478607178,31.3555624008,-16.4067389488,-999.0
71.846622467,18314.5216797,-60.835987854,-80.4478607178,23.2698464394,-14.134176445,-999.0
63.2440711975,19109.6691406,-59.8670917511,-80.4478607178,18.6255916595,-14.9955833435,-999.0
54.5668807983,20043.2277344,-58.2932937622,-80.4478607178,15.6655531883,-15.3621203423,-999.0


MEM = MEAN
TIME = 160212/0800
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 383.766

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
977.914526367,383.765661621,7.17782578468,0.619799688458,2.77435460091,3.33639683723,-999.0
970.204089355,449.205685425,9.2892991066,-0.0629194222391,2.97294693291,6.05698931217,-999.0
959.922064209,537.759820557,10.6894181252,-0.462919151783,6.44864802361,4.96770954132,-999.0
946.864202881,652.096173096,11.8103590012,-1.50984480381,10.9240571022,1.15671643913,-999.0
930.746966553,796.006237793,13.0197723389,-3.60378417969,12.4201312065,-4.85590165257,-999.0
911.21171875,974.266552734,13.4298032761,-5.50886034966,11.4870937347,-10.0933808565,-999.0
887.865576172,1192.27298584,12.8250483513,-7.69990320206,9.93338289261,-14.4386714458,-999.0
860.34909668,1455.65145264,11.2385443687,-9.53966121674,9.44611091614,-18.3928502083,-999.0
828.704998779,1766.79648438,8.60686988831,-9.69473800659,10.2350190163,-20.8360765457,-999.0
793.357330322,2125.23825684,5.74077591896,-9.758614254,12.4860524178,-22.1764635086,-999.0
754.783996582,2531.42172852,3.5351596117,-11.876345253,16.7822053909,-23.6474018097,-999.0
713.495043945,2986.31296387,1.42888958454,-13.8136368752,22.103049469,-25.1660013199,-999.0
670.012109375,3490.4114502,-1.1804634124,-14.6115336418,27.001039505,-26.8545747757,-999.0
624.884326172,4043.59255371,-4.28761401176,-16.2051586151,30.3950611115,-28.9772659302,-999.0
579.829956055,4629.47739258,-7.78147559166,-18.699281311,33.3473913193,-29.9614398956,-999.0
536.873175049,5223.53881836,-11.611978054,-21.7454839706,35.6536209106,-30.2508577347,-999.0
496.535797119,5817.09487305,-15.7993870735,-25.2980916977,37.1660030365,-31.4238492966,-999.0
458.689376831,6409.3902832,-20.3126306534,-29.4045116425,38.3167835236,-33.0028728485,-999.0
423.201699829,6999.86464844,-25.1535776138,-33.7447210312,39.1691856384,-34.1375551224,-999.0
389.949066162,7587.99672852,-30.2296321869,-37.9012229919,39.3094078064,-35.0950302124,-999.0
358.821417236,8173.35053711,-35.4107688904,-42.1994308472,38.9710800171,-36.5192928314,-999.0
329.702514648,8755.98769531,-40.6088371277,-47.2100902557,39.0190536499,-38.5969173431,-999.0
302.478198242,9336.14853516,-45.7923248291,-52.7782497406,40.0347106934,-41.5869915009,-999.0
277.05553894,9913.80654297,-50.9852062225,-58.1536464691,41.7236122131,-44.8202770233,-999.0
253.340361023,10489.6429688,-55.6956314087,-62.9372718811,43.3994724274,-46.3629230499,-999.0
231.239569092,11066.9148438,-58.5881984711,-67.1122314453,45.1609516144,-44.2304489136,-999.0
210.659568787,11651.3175781,-59.4603569031,-70.4211364746,48.0667133331,-38.3574401855,-999.0
191.516722107,12247.3084961,-59.5476707458,-73.0908981323,51.0327793121,-32.7093822479,-999.0
173.731884766,12857.3104492,-59.2921230316,-75.4028892517,53.7791065216,-28.5048345566,-999.0
157.230532837,13482.3514648,-59.2771148682,-77.9252067566,57.7458248138,-26.2838373184,-999.0
141.938720703,14122.6472656,-59.6800384521,-80.2129081726,59.4090751648,-24.5383359909,-999.0
127.785871124,14777.4570312,-60.9047355652,-80.4478607178,59.050062561,-21.8600246429,-999.0
114.707073975,15446.2100586,-62.4672142029,-80.4478607178,57.4996429443,-21.0264610291,-999.0
102.632048798,16131.3027344,-63.2760536194,-80.4478607178,51.8653469086,-21.8189155579,-999.0
91.5051643372,16836.9759766,-63.1658615112,-80.4478607178,41.1568431854,-19.9494306564,-999.0
81.2703514099,17567.3917969,-62.7117763519,-80.4478607178,32.1236867905,-16.0561934471,-999.0
71.8719711304,18327.1224609,-61.5629680634,-80.4478607178,24.6249883652,-14.5144168854,-999.0
63.2592773438,19120.3042969,-60.5627891541,-80.4478607178,19.3500761032,-15.9279204905,-999.0
54.571969223,20052.3041016,-58.7716655731,-80.4478607178,16.2025153875,-15.9888473988,-999.0


MEM = MEAN
TIME = 160212/0900
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 383.717

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
977.253070068,383.717492676,6.72924342155,0.45578007102,4.18310344219,1.22613262385,-999.0
969.541217041,449.084771729,9.11570510864,0.0726296862325,5.55729930401,4.3623200655,-999.0
959.266918945,537.62298584,10.7420612335,-0.29172609672,8.96709685326,3.09951028228,-999.0
946.219854736,652.029016113,12.0740209579,-1.22168844938,12.3660053253,-1.76501501948,-999.0
930.112530518,796.069226074,13.1972115517,-2.73730566502,13.2346967697,-7.87743494511,-999.0
910.589538574,974.410778809,13.373341465,-4.35539417267,11.7216318607,-13.7783390999,-999.0
887.252807617,1192.34460449,12.4574536324,-5.68120532036,10.5651845455,-18.4235260963,-999.0
859.740179443,1455.37038574,10.4044690132,-5.79021015167,11.1908820152,-20.9652040482,-999.0
828.100811768,1765.88626709,7.77366781235,-6.86289691925,11.4199041128,-20.2448046684,-999.0
792.768469238,2123.74541016,5.39036426544,-9.31643891335,13.3942378521,-20.2500261307,-999.0
754.227001953,2529.74819336,3.64604730606,-12.6185806274,18.6003973007,-22.7860132217,-999.0
712.972290039,2984.79953613,1.57270006537,-13.7368626595,24.4477796555,-25.1326877594,-999.0
669.522650146,3489.08654785,-1.12677202225,-14.1769042969,28.5264280319,-27.8395147324,-999.0
624.428027344,4042.38100586,-4.24809868336,-16.0070829391,31.4987567902,-29.8882078171,-999.0
579.408764648,4628.45258789,-7.64229140282,-18.6641639709,33.968863678,-30.5844209671,-999.0
536.485583496,5222.86103516,-11.4112299919,-21.8794977188,36.2281719208,-30.8889173508,-999.0
496.179785156,5816.80727539,-15.6004756927,-25.9149419785,38.302589798,-31.272851944,-999.0
458.365032959,6409.44580078,-20.125242424,-30.7589248657,39.9425598145,-31.6722215652,-999.0
422.907623291,7000.25512695,-24.9479415894,-35.6221729279,40.6629089355,-32.1550790787,-999.0
389.683270264,7588.75136719,-30.0255216599,-39.8478179932,40.3640171051,-33.2952693939,-999.0
358.581704712,8174.46987305,-35.2237976074,-43.85782547,39.6869220734,-35.6379955292,-999.0
329.486083984,8757.44970703,-40.4432861328,-48.3039916992,39.4972923279,-38.6139377594,-999.0
302.283370972,9337.85556641,-45.697077179,-53.1426185608,40.1610622406,-41.7240428925,-999.0
276.880163574,9915.64492188,-50.913338089,-58.5186172485,41.1730388641,-44.7097934723,-999.0
253.182783508,10491.8451172,-55.4240428925,-63.744291687,42.5575637817,-45.7383197784,-999.0
231.098527527,11069.7885742,-58.2857048035,-67.7252189636,44.9089939117,-43.2137687683,-999.0
210.533978271,11654.3510742,-59.5661876678,-70.425365448,48.5726421356,-38.0418575287,-999.0
191.406175232,12249.5097656,-59.9538303375,-72.6631256104,51.8376365662,-32.8359527588,-999.0
173.635321045,12857.9505859,-59.8876716614,-74.8329536438,55.5417812347,-28.2563186646,-999.0
157.147384644,13480.9368164,-59.9860588074,-77.4353477478,59.1987018585,-26.4444484711,-999.0
141.86749115,14119.3935547,-60.0907295227,-80.1241249084,61.2646549225,-25.0574266434,-999.0
127.725788116,14773.6043945,-60.7662837982,-80.4478607178,61.8554924011,-23.0725732803,-999.0
114.65714798,15443.2462891,-61.9116283417,-80.4478607178,59.8810646057,-22.9561342239,-999.0
102.591510773,16130.8878906,-62.1235019684,-80.4478607178,51.8910884857,-23.9412002563,-999.0
91.4730392456,16840.596875,-61.7502616882,-80.4478607178,39.2459857941,-21.1049679756,-999.0
81.2460227966,17574.8951172,-61.694216156,-80.4478607178,31.1992645264,-14.8676939011,-999.0
71.8549858093,18337.0978516,-60.9827835083,-80.4478607178,26.3482969284,-12.1657206297,-999.0
63.2489227295,19133.0195312,-59.4413635254,-80.4478607178,20.3571011543,-13.7808687449,-999.0
54.5684028625,20067.3490234,-58.4381290436,-80.4478607178,16.8245227814,-13.2881281853,-999.0


MEM = MEAN
TIME = 160212/1000
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 383.665

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
977.127130127,383.66494751,6.21309599876,0.36095241392,6.56376461983,-1.22565926313,-999.0
969.419238281,448.93117981,8.74755821228,0.247695691325,9.89422903061,0.698577181995,-999.0
959.147650146,537.391876221,10.5521816254,0.0111413406732,12.8066063881,-0.583144967258,-999.0
946.102581787,651.736096191,11.8617944717,-0.585875435919,15.6417331696,-4.95573318005,-999.0
929.991876221,795.561871338,12.3955583572,-1.3720836699,16.8312226295,-10.6269983768,-999.0
910.463574219,973.355285645,12.0843631744,-2.28833180666,15.8596467018,-15.7257572174,-999.0
887.117303467,1190.50478516,11.230432415,-3.42571191788,14.3447462082,-18.1317128181,-999.0
859.601208496,1452.78797607,9.66124734879,-4.74685587883,12.7907929897,-17.885072422,-999.0
827.963970947,1762.89156494,7.63421149254,-6.92562036514,12.5328464031,-17.2932981491,-999.0
792.641589355,2120.92214355,5.81992869377,-9.87197399139,15.1111588478,-19.0879613876,-999.0
754.10836792,2527.49851074,4.03526647091,-12.3313082695,19.8367562294,-23.5649326324,-999.0
712.857000732,2982.90070801,1.58327240348,-13.2360239029,23.5110321045,-26.199580574,-999.0
669.413665771,3486.96867676,-1.37495480776,-14.4769342422,26.4833017349,-28.6542518616,-999.0
624.326812744,4039.70371094,-4.51995573044,-16.2583407402,29.8698921204,-30.0238050461,-999.0
579.314428711,4625.2890625,-7.81084880829,-18.5125715256,33.4922920227,-29.8879924774,-999.0
536.397460938,5219.45029297,-11.4814061165,-21.5306024551,36.617193985,-29.9469665527,-999.0
496.098587036,5813.35693359,-15.5731302261,-25.985774231,39.0946460724,-29.9635419846,-999.0
458.290914917,6406.06992187,-20.0721889496,-31.0816337585,40.7835559845,-29.7820211411,-999.0
422.840908813,6997.0012207,-24.8748407364,-36.0534557343,41.1218967438,-30.0006889343,-999.0
389.622964478,7585.68808594,-29.9111942291,-40.7811023712,40.5538894653,-30.9580228806,-999.0
358.528283691,8171.66201172,-35.0928070068,-45.3051132202,39.6630573273,-32.7694416046,-999.0
329.438043213,8754.90605469,-40.3271045685,-49.6476837158,39.1726634979,-35.5424850464,-999.0
302.240432739,9335.52158203,-45.6212005615,-54.1410133362,39.0279613495,-38.9593757629,-999.0
276.841485596,9913.38798828,-50.9091815948,-58.922095108,39.13724823,-42.2428043365,-999.0
253.147996521,10489.3398438,-55.5994827271,-63.6889503479,40.1610408783,-43.7253902435,-999.0
231.067121887,11066.2601563,-58.8561172485,-67.3229156494,42.6722049713,-41.8638175964,-999.0
210.506047058,11648.796582,-60.4605567932,-69.9442863464,46.6780647278,-36.7101343155,-999.0
191.38086853,12241.6379883,-60.7055194855,-72.3354408264,51.634066391,-30.6521682739,-999.0
173.613296509,12848.3198242,-60.3531963348,-74.8788780212,57.1285369873,-26.1163537979,-999.0
157.128056335,13470.7048828,-59.9167381287,-78.2351608276,62.2157058716,-24.7990255356,-999.0
141.85088501,14109.7575195,-59.7415534973,-80.4311813354,64.2322502136,-24.4373806,-999.0
127.711762238,14765.3241211,-60.2098415375,-80.4478607178,63.5856861115,-23.4462089539,-999.0
114.645423126,15437.2464844,-61.0012184143,-80.4478607178,59.9440826416,-23.317424202,-999.0
102.581945038,16127.7064453,-61.2692127228,-80.4478607178,50.5707126617,-23.7130737305,-999.0
91.4652908325,16839.8734375,-61.1012260437,-80.4478607178,37.0562591553,-21.9093332291,-999.0
81.240120697,17575.8507812,-61.3306419373,-80.4478607178,29.8190431595,-16.4602725983,-999.0
71.8508087158,18337.6566406,-61.5037227631,-80.4478607178,26.8469430923,-14.061793375,-999.0
63.2464370728,19130.7171875,-60.3885124207,-80.4478607178,21.7876480103,-15.8320688248,-999.0
54.5675815582,20061.6763672,-59.0184551239,-80.4478607178,18.081856823,-14.5401973724,-999.0


MEM = MEAN
TIME = 160212/1100
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 383.581

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
977.756066895,383.581063843,5.31888113022,0.501864369772,6.77697386742,-2.23041580021,-999.0
970.044573975,448.811480713,9.04046411514,0.624967188388,13.7966481209,-4.44490309954,-999.0
959.76651001,537.426391602,11.0583378792,0.611627513915,17.2844552994,-6.85052565038,-999.0
946.706072998,651.890118408,11.7974891663,0.242770159617,19.2665979385,-11.0308907032,-999.0
930.580804443,795.60970459,11.858010006,-0.638485125825,18.242179966,-14.9636624336,-999.0
911.038012695,973.190808105,11.7817644119,-2.15910849571,15.5882860184,-17.0719064713,-999.0
887.678271484,1190.21195068,11.1901864052,-4.00142426491,13.27449646,-17.4225928307,-999.0
860.147918701,1452.51866455,9.88423185349,-5.94801888466,11.9302269936,-16.9669704437,-999.0
828.4984375,1762.96208496,8.20404334068,-8.09685640335,13.1024372101,-18.5453928947,-999.0
793.157867432,2121.65881348,6.38606076241,-10.0502521515,17.0397983551,-23.009986496,-999.0
754.596630859,2528.72854004,4.14899384975,-12.1277070045,20.5227169991,-25.5373672485,-999.0
713.318518066,2984.08815918,1.41684103012,-13.6199015617,23.1236566544,-27.0663715363,-999.0
669.844647217,3487.86665039,-1.53390074372,-14.4604557991,26.3035318375,-29.0362443924,-999.0
624.724163818,4040.37868652,-4.66399025917,-15.3089413643,30.4804828644,-29.0186294556,-999.0
579.673352051,4625.75375977,-8.01872124672,-17.1373007774,34.6787830353,-28.8124876022,-999.0
536.721166992,5219.72412109,-11.6048603058,-20.6432024002,38.3461402893,-28.5856723785,-999.0
496.392712402,5813.51728516,-15.6593749046,-25.5107460022,40.9980037689,-28.044370842,-999.0
458.559591675,6406.12207031,-20.1543117523,-30.9209056854,41.9374717712,-28.0951572418,-999.0
423.085638428,6996.9949707,-24.8917495728,-36.6683712006,41.1682453156,-28.3145578384,-999.0
389.846801758,7585.79423828,-29.8337034225,-42.0379470825,40.1809268951,-28.7160055161,-999.0
358.731292725,8172.07246094,-34.9559658051,-46.5588939667,39.9696594238,-29.7732110977,-999.0
329.622149658,8755.71728516,-40.1847896576,-50.9561439514,39.9168216705,-31.6033588409,-999.0
302.405819702,9336.75400391,-45.4806182861,-55.6449119568,39.4502586365,-34.3548154831,-999.0
276.989776611,9915.08339844,-50.7486774445,-60.2465885162,39.184141922,-37.5187538147,-999.0
253.280601501,10491.5339844,-55.4456199646,-64.2166427612,40.1653911591,-39.6810440063,-999.0
231.185058594,11068.8128906,-58.814604187,-67.2713661194,43.1733562469,-38.8562549591,-999.0
210.610353088,11651.4795898,-60.485471344,-69.8445487976,48.5706237793,-34.4321233749,-999.0
191.472721863,12244.3833008,-60.7217330933,-72.4105613708,54.9597602844,-29.3057949066,-999.0
173.693519592,12850.9679687,-60.4965229034,-75.0545219421,61.6183601379,-26.1869714737,-999.0
157.197529602,13472.7359375,-60.294278717,-78.1879417419,65.8471427917,-25.4546970367,-999.0
141.910688782,14110.5614258,-60.2910873413,-80.3907814026,66.1546581268,-24.3201383591,-999.0
127.762471771,14764.6330078,-60.7523719788,-80.4478607178,64.2083339691,-23.3523038864,-999.0
114.687867737,15434.9879883,-61.5799503326,-80.4478607178,60.0518451691,-23.7986820221,-999.0
102.61687088,16123.2512695,-62.1762210846,-80.4478607178,51.9346450806,-24.1018198013,-999.0
91.4932495117,16832.4365234,-62.1231529236,-80.4478607178,38.7950904846,-21.7205580711,-999.0
81.2614517212,17565.7464844,-62.0217300415,-80.4478607178,29.4131387711,-16.9352944374,-999.0
71.8659339905,18326.1603516,-61.7860908508,-80.4478607178,24.9018457413,-15.4349402905,-999.0
63.2557411194,19118.540625,-60.6878440857,-80.4478607178,19.4049314499,-17.7144078255,-999.0
54.5708358765,20049.0089844,-59.2112293243,-80.4478607178,14.1891263485,-16.7292787552,-999.0
