MEM = DETERMINISTIC
TIME = 160503/0000
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
95.13,16600.44,-57.57,-83.4,35.7226069939,-16.0169205887,0.0
82.36,17505.85,-59.35,-83.85,30.9957124022,-12.0598016288,0.0
71.12,18425.02,-58.9,-84.17,24.8283719716,-10.5594812959,0.0
61.37,19346.68,-59.91,-84.86,22.5963605624,-13.3049619164,0.0
52.94,20270.0,-59.09,-85.62,14.9235542888,-11.3645861256,0.0
45.68,21194.61,-58.74,-85.89,9.86073836995,-3.05052258535,0.0
39.43,22120.19,-57.14,-85.78,8.80182809516,-0.867679963311,0.0
34.08,23046.45,-54.87,-85.95,5.72432441683,0.581455670318,0.0
29.48,23973.18,-54.99,-86.45,6.29654319829,1.32344687763,0.0
25.52,24900.17,-51.63,-86.75,6.76667510139,-1.13842435444,0.0
22.13,25827.33,-50.31,-87.06,7.15985758166,8.25100518735,0.0
19.2,26754.56,-48.87,-87.39,9.07370785325,16.083540803,0.0
16.67,27681.82,-48.41,-88.2,5.39950506151,17.2932834096,0.0
14.49,28609.09,-47.2,-88.77,0.0307068552897,25.1338904979,0.0
12.6,29536.36,-45.63,-88.57,-5.2237848405,27.9941052298,0.0


MEM = DETERMINISTIC
TIME = 160507/2100
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
969.81,420.5,19.7,0.61,2.45382602617,-5.05345524865,0.0
963.83,473.6,19.06,0.41,2.3948133672,-5.27444207404,0.0
956.47,539.27,18.35,0.24,2.24040685052,-5.46811237471,0.0
947.7,617.95,17.52,0.05,1.96218865857,-5.71805467224,0.0
937.5,710.1,16.57,-0.15,1.55638824127,-6.02244279274,0.0
925.86,816.15,15.5,-0.36,1.02179532999,-6.37215966697,0.0
912.77,936.53,14.3,-0.58,0.368053897388,-6.77402588197,0.0
898.23,1071.68,12.97,-0.83,-0.418633630243,-7.23844426772,0.0
882.25,1222.02,11.51,-1.12,-1.40584695408,-7.84478853747,0.0
864.85,1387.97,9.95,-1.51,-2.42563284274,-8.60639470184,0.0
846.06,1569.95,8.26,-1.99,-3.09790541016,-9.25329588823,0.0
825.91,1768.36,6.4,-2.44,-3.50084916985,-9.87513682,0.0
804.44,1983.62,4.42,-2.97,-3.61492197005,-10.5763903864,0.0
781.73,2216.12,2.56,-4.36,-3.00860520865,-11.6501880553,0.0
757.87,2466.26,1.55,-8.57,0.204130098152,-12.5750171387,0.0
733.11,2734.44,3.24,-16.73,5.32392429527,-13.6763140612,0.0
707.6,3021.02,2.76,-16.71,9.05492857458,-14.5813650076,0.0
681.3,3326.4,1.41,-18.34,12.9675120015,-13.9547048795,0.0
654.28,3650.96,-0.25,-18.59,14.3199727365,-13.2883218912,0.0
626.62,3995.08,-2.29,-17.51,14.3421632868,-14.9558695889,0.0
598.41,4359.14,-4.59,-18.65,14.0515304317,-17.210472091,0.0
569.76,4743.54,-6.93,-20.67,14.016218718,-19.9430619855,0.0
540.77,5148.68,-9.72,-25.25,15.9678083363,-22.1806849998,0.0
511.53,5574.99,-12.87,-31.41,19.5918331242,-23.3486375113,0.0
482.15,6022.92,-16.33,-36.28,22.7031055769,-24.091950416,0.0
452.73,6492.97,-20.12,-42.7,24.3393092905,-24.6471040535,0.0
423.37,6985.64,-24.17,-47.17,24.2020053825,-26.0171278752,0.0
394.2,7501.47,-28.55,-49.19,22.5937029258,-27.7520279751,0.0
365.36,8041.03,-32.61,-54.56,20.2959791705,-31.9443627859,0.0
337.03,8604.87,-36.46,-58.27,17.3322003341,-35.0382455396,0.0
309.32,9193.58,-41.06,-60.31,20.7292317282,-32.9812554093,0.0
282.31,9807.78,-46.02,-61.25,38.3680870178,-28.0811947099,0.0
256.08,10448.0,-51.62,-58.96,48.936766956,-21.6551423367,0.0
230.73,11114.88,-57.57,-64.24,46.4549295984,-21.4356811747,0.0
206.41,11809.24,-62.88,-67.98,46.6894908997,-16.1768123469,0.0
183.41,12531.96,-65.24,-71.24,52.9055811923,-7.78411337688,0.0
162.08,13283.92,-64.9,-72.99,50.3124182237,-14.6647325873,0.0
142.7,14065.97,-61.13,-78.08,43.4883706476,-12.7910763248,0.0
125.27,14878.92,-58.25,-81.85,42.27386478,-11.3667967408,0.0
109.5,15723.54,-58.73,-85.57,38.0408266773,-13.1728173033,0.0
95.24,16600.44,-57.52,-84.14,37.5798547893,-14.8106756348,0.0
82.46,17505.85,-59.38,-83.91,32.099196148,-13.6782261452,0.0
71.2,18425.02,-58.64,-84.06,26.3848105447,-11.7086704397,0.0
61.48,19346.68,-58.46,-84.76,19.0766773639,-13.9569048691,0.0
53.09,20270.0,-57.84,-85.5,12.8908638036,-5.79067981292,0.0
45.83,21194.61,-58.49,-85.89,15.2731532704,-5.19940548672,0.0
39.56,22120.19,-57.61,-85.8,14.6845428787,-4.21904716765,0.0
34.17,23046.45,-56.01,-85.96,9.85591373165,0.869214537567,0.0
29.56,23973.18,-53.59,-86.41,5.18604770575,1.21351206923,0.0
25.6,24900.17,-52.08,-86.83,7.4532827667,7.63766261942,0.0
22.18,25827.33,-51.62,-87.28,6.1681077947,6.92293242446,0.0
19.24,26754.56,-48.55,-87.42,8.13521879935,13.161763192,0.0
16.71,27681.82,-48.38,-88.15,10.2518499529,16.5152266916,0.0
14.52,28609.09,-47.64,-88.14,11.9679178996,19.4764156218,0.0
12.62,29536.36,-46.23,-88.49,11.5318891015,20.5664029595,0.0


MEM = DETERMINISTIC
TIME = 160508/0000
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
968.55,420.5,20.73,0.06,2.22510427437,-5.68363608726,0.0
962.6,473.6,20.18,-0.2,2.29689213002,-5.88515288411,0.0
955.27,539.27,19.52,-0.37,2.31394710921,-5.94109425978,0.0
946.55,617.95,18.74,-0.52,2.32492650616,-5.97853859243,0.0
936.4,710.1,17.84,-0.69,2.32075213261,-5.98016024026,0.0
924.83,816.15,16.8,-0.88,2.30851580992,-5.96405537334,0.0
911.81,936.53,15.62,-1.09,2.29630936821,-5.94793371796,0.0
897.35,1071.68,14.3,-1.31,2.28516808626,-5.9313965673,0.0
881.46,1222.02,12.83,-1.55,2.26604619715,-5.897098656,0.0
864.15,1387.97,11.2,-1.81,2.2559952248,-5.88013577938,0.0
845.45,1569.95,9.43,-2.09,2.24308923645,-5.84344724102,0.0
825.39,1768.36,7.49,-2.42,2.25634181255,-5.83834279622,0.0
804.02,1983.62,5.4,-2.79,2.30313076636,-5.86183417638,0.0
781.38,2216.12,3.2,-3.92,2.41963605268,-5.98279582556,0.0
757.55,2466.26,1.06,-5.88,2.73344562484,-6.54734752475,0.0
732.65,2734.44,-0.13,-11.41,3.60831729848,-9.91915655627,0.0
706.88,3021.02,0.07,-13.99,4.70600350606,-17.8367162576,0.0
680.44,3326.4,0.38,-16.48,8.33659487589,-24.0610673008,0.0
653.39,3650.96,-0.49,-16.89,11.0385647687,-25.087046772,0.0
625.76,3995.08,-2.23,-16.65,12.5423465774,-23.2936654203,0.0
597.58,4359.14,-4.9,-17.51,12.3389778993,-23.1380022185,0.0
568.93,4743.54,-7.34,-16.49,10.9375870278,-27.1123410762,0.0
539.99,5148.68,-9.22,-21.43,9.69517519142,-33.7000724465,0.0
510.9,5574.99,-11.44,-29.64,11.6140937017,-34.1161761003,0.0
481.74,6022.92,-14.32,-40.29,14.1198195581,-28.7332303134,0.0
452.57,6492.97,-17.97,-44.83,14.3781458619,-23.8349247786,0.0
423.45,6985.64,-22.19,-46.49,10.9258606833,-24.030162851,0.0
394.5,7501.47,-26.57,-49.24,6.46943068357,-27.453211938,0.0
365.84,8041.03,-31.2,-52.36,4.28374054911,-28.9395296374,0.0
337.58,8604.87,-35.93,-57.51,5.76923545857,-26.7742522233,0.0
309.87,9193.58,-40.88,-60.6,12.3123336971,-19.2374616445,0.0
282.8,9807.78,-46.48,-62.18,20.6818767054,-11.8015187307,0.0
256.5,10448.0,-51.76,-59.87,35.2658478311,-12.1567764776,0.0
231.1,11114.88,-57.47,-61.77,41.929812944,-13.4299073825,0.0
206.79,11809.24,-62.04,-68.61,41.5579158462,-10.1691573114,0.0
183.76,12531.96,-65.76,-71.07,44.5014353529,-10.3967545664,0.0
162.37,13283.92,-65.03,-73.91,40.858632599,-13.3309846816,0.0
142.94,14065.97,-61.2,-77.49,40.2894193281,-9.87366521693,0.0
125.44,14878.92,-59.06,-84.97,36.0158252874,-16.0277471264,0.0
109.66,15723.54,-57.7,-86.25,34.0999702833,-18.1389106921,0.0
95.41,16600.44,-57.79,-84.29,33.7472840894,-12.3096948321,0.0
82.61,17505.85,-58.82,-83.83,32.4159389077,-12.2101850802,0.0
71.32,18425.02,-59.87,-84.12,26.6072925817,-13.8863128635,0.0
61.54,19346.68,-59.17,-84.75,22.1684865469,-13.7129255415,0.0
53.12,20270.0,-58.03,-85.48,18.6267622592,-11.5310866252,0.0
45.87,21194.61,-57.34,-85.89,14.5074703013,-10.2225226644,0.0
39.61,22120.19,-57.67,-86.04,10.6671139681,-10.3047107834,0.0
34.22,23046.45,-55.49,-86.05,6.16165061562,-6.74550371328,0.0
29.61,23973.18,-52.89,-86.41,4.02609024744,0.673736446404,0.0
25.65,24900.17,-52.53,-86.8,8.38233926913,-0.761377545678,0.0
22.24,25827.33,-48.84,-87.02,10.5256430455,4.93281185557,0.0
19.31,26754.56,-48.88,-87.53,12.7672896487,11.6744930221,0.0
16.78,27681.82,-47.25,-88.18,16.4628267362,12.9642749257,0.0
14.58,28609.09,-47.26,-88.6,12.4065792991,11.8891712735,0.0
12.69,29536.36,-44.75,-88.57,11.0804073481,17.1408185334,0.0


